loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,issue_d,loan_status,purpose,addr_state,dti,pub_rec,pub_rec_bankruptcies,issue_year,loan_amnt_ctg,funded_amnt_inv_ctg,annual_inc_ctg
14000,14000,13875.0,36,7.8,437.93,A,A5,4,MORTGAGE,81996.0,Apr-10,Fully Paid,debt_consolidation,TX,4.32,0,0.0,10,2,2,8
15000,15000,14608.70979,36,15.3,522.43,D,D3,4,RENT,84000.0,Apr-10,Fully Paid,other,NY,6.67,0,0.0,10,3,2,8
4000,4000,4000.0,36,14.9,138.59,D,D2,10,RENT,31200.0,Apr-10,Fully Paid,moving,TX,13.42,0,0.0,10,0,0,3
17000,17000,16000.0,36,7.8,531.77,A,A5,5,MORTGAGE,138000.0,May-10,Fully Paid,home_improvement,MD,5.97,0,0.0,10,3,3,13
6000,6000,6000.0,36,7.5,186.66,A,A4,1,RENT,36000.0,Apr-10,Fully Paid,major_purchase,NV,20.97,0,0.0,10,1,1,3
3000,3000,3000.0,36,13.4,101.78,C,C3,1,RENT,25000.0,Apr-10,Fully Paid,credit_card,NY,22.94,0,0.0,10,0,0,2
15000,15000,14877.51,36,16.4,530.67,E,E1,10,RENT,38000.0,Apr-10,Fully Paid,debt_consolidation,CA,7.71,0,0.0,10,3,2,3
5500,5500,5500.0,36,13.1,185.6,C,C2,4,RENT,15192.0,Apr-10,Fully Paid,debt_consolidation,OH,11.77,0,0.0,10,1,1,1
5600,5600,5100.0,36,6.7,172.31,A,A2,10,MORTGAGE,35375.0,May-10,Fully Paid,debt_consolidation,VA,4.07,0,0.0,10,1,1,3
16000,16000,15801.694140000001,36,13.1,539.92,C,C2,10,RENT,108996.0,May-10,Fully Paid,other,NY,12.63,0,0.0,10,3,3,10
8800,8800,8800.0,36,7.5,273.77,A,A4,5,MORTGAGE,57996.0,Apr-10,Fully Paid,other,PA,20.73,0,0.0,10,1,1,5
10000,10000,10000.0,36,13.1,337.45,C,C2,2,MORTGAGE,83400.0,Apr-10,Fully Paid,credit_card,NH,20.99,0,0.0,10,2,2,8
14500,14500,14475.0,36,13.8,494.51,C,C4,10,MORTGAGE,153000.0,Apr-10,Fully Paid,credit_card,OR,9.11,0,0.0,10,2,2,15
16200,16200,16097.613659999999,36,10.2,524.64,B,B2,2,RENT,42000.0,May-10,Fully Paid,credit_card,NY,17.43,0,0.0,10,3,3,4
20000,20000,19500.0,36,9.8,644.21,B,B1,1,RENT,55000.0,May-10,Fully Paid,major_purchase,NY,3.34,0,0.0,10,4,3,5
2000,2000,2000.0,36,14.2,68.57,C,C5,3,RENT,19176.0,Apr-10,Fully Paid,debt_consolidation,OK,2.19,0,0.0,10,0,0,1
2100,2100,2100.0,36,10.6,68.38,B,B3,2,RENT,31632.0,Apr-10,Fully Paid,debt_consolidation,OK,1.33,0,0.0,10,0,0,3
5000,5000,5000.0,36,15.3,174.15,D,D3,3,RENT,94000.0,Apr-10,Fully Paid,debt_consolidation,CA,3.83,0,0.0,10,1,1,9
3200,3200,2700.0,36,6.3,97.93,A,A1,10,MORTGAGE,72000.0,Apr-10,Fully Paid,major_purchase,OH,19.33,0,0.0,10,0,0,7
15000,15000,14297.20175,36,10.6,488.4,B,B3,10,MORTGAGE,75996.0,May-10,Fully Paid,other,SC,19.67,0,0.0,10,3,2,7
17000,17000,16451.71,36,10.2,550.55,B,B2,10,MORTGAGE,105000.0,Apr-10,Fully Paid,home_improvement,MN,6.53,0,0.0,10,3,3,10
7600,7600,7600.0,36,14.5,261.94,D,D1,10,RENT,51000.0,Apr-10,Fully Paid,debt_consolidation,OR,17.29,0,0.0,10,1,1,5
22000,22000,21425.0,36,10.6,716.32,B,B3,5,RENT,75000.0,Apr-10,Fully Paid,debt_consolidation,OR,15.92,0,0.0,10,4,4,7
7000,7000,6925.0,36,7.5,217.77,A,A4,2,RENT,37000.0,Apr-10,Fully Paid,car,MN,10.64,0,0.0,10,1,1,3
20400,20400,20400.0,36,10.2,660.65,B,B2,2,RENT,80004.0,May-10,Fully Paid,debt_consolidation,OH,20.38,0,0.0,10,4,4,8
4800,4800,4300.0,36,7.1,148.51,A,A3,4,RENT,62000.0,Apr-10,Fully Paid,home_improvement,MA,0.92,0,0.0,10,0,0,6
12000,12000,11975.0,36,12.7,402.8,C,C1,4,MORTGAGE,60000.0,Apr-10,Fully Paid,debt_consolidation,VA,11.16,0,0.0,10,2,2,6
15000,15000,14975.0,36,13.4,508.87,C,C3,1,RENT,51000.0,Apr-10,Fully Paid,debt_consolidation,NY,16.19,0,0.0,10,3,2,5
8400,8400,8225.0,36,7.5,261.32,A,A4,5,MORTGAGE,38000.0,Apr-10,Fully Paid,debt_consolidation,NY,2.18,0,0.0,10,1,1,3
15000,15000,14950.0,36,12.7,503.5,C,C1,2,RENT,76000.0,Apr-10,Fully Paid,debt_consolidation,CT,15.19,0,0.0,10,3,2,7
10000,10000,10000.0,36,12.7,335.67,C,C1,5,MORTGAGE,160000.0,Apr-10,Fully Paid,small_business,PA,5.63,0,0.0,10,2,2,16
12000,12000,12000.0,36,16.8,426.74,E,E2,7,RENT,55555.0,Apr-10,Fully Paid,debt_consolidation,NY,12.29,0,0.0,10,2,2,5
18000,18000,17789.29419,36,10.9,589.24,B,B4,2,RENT,55344.0,May-10,Fully Paid,debt_consolidation,CA,18.15,0,0.0,10,3,3,5
4000,4000,4000.0,36,14.9,138.59,D,D2,1,RENT,36000.0,Apr-10,Fully Paid,debt_consolidation,MA,4.1,0,0.0,10,0,0,3
15000,15000,14752.35095,36,13.4,508.87,C,C3,6,RENT,28896.0,Apr-10,Fully Paid,debt_consolidation,NY,6.73,1,1.0,10,3,2,2
4400,4400,4400.0,36,7.8,137.64,A,A5,2,MORTGAGE,75996.0,Apr-10,Fully Paid,other,NY,15.95,0,0.0,10,0,0,7
20000,20000,19577.350459999998,36,16.4,707.55,E,E1,10,MORTGAGE,75000.0,Apr-10,Fully Paid,other,MI,10.82,0,0.0,10,4,3,7
4000,4000,3925.0,36,7.8,125.13,A,A5,2,RENT,41160.0,Apr-10,Fully Paid,debt_consolidation,MA,15.8,0,0.0,10,0,0,4
10750,10750,10725.0,36,13.1,362.76,C,C2,10,MORTGAGE,53000.0,Apr-10,Fully Paid,debt_consolidation,MI,14.02,0,0.0,10,2,2,5
7000,7000,7000.0,36,13.1,236.22,C,C2,10,MORTGAGE,50285.0,Apr-10,Fully Paid,home_improvement,VA,10.43,1,1.0,10,1,1,5
10000,10000,10000.0,36,13.4,339.25,C,C3,3,RENT,64600.0,Apr-10,Fully Paid,debt_consolidation,NY,6.09,0,0.0,10,2,2,6
6000,6000,6000.0,36,6.7,184.62,A,A2,4,MORTGAGE,120000.0,Apr-10,Fully Paid,moving,MA,8.22,0,0.0,10,1,1,12
13000,13000,12950.0,36,13.4,441.02,C,C3,6,MORTGAGE,39996.0,Apr-10,Fully Paid,debt_consolidation,CA,10.59,0,0.0,10,2,2,3
6000,6000,6000.0,36,11.3,197.47,B,B5,2,RENT,46680.0,Apr-10,Charged Off,medical,CA,6.56,0,0.0,10,1,1,4
7750,7750,7750.0,36,16.0,272.76,D,D5,1,MORTGAGE,60000.0,Apr-10,Charged Off,debt_consolidation,CA,21.14,0,0.0,10,1,1,6
10000,10000,9707.441703,36,10.9,327.36,B,B4,9,MORTGAGE,68004.0,Apr-10,Fully Paid,debt_consolidation,AZ,12.63,0,0.0,10,2,1,6
5000,5000,5000.0,36,9.8,161.06,B,B1,3,RENT,30000.0,Apr-10,Fully Paid,credit_card,FL,8.4,1,0.0,10,1,1,3
6000,6000,6000.0,36,10.2,194.31,B,B2,8,MORTGAGE,48500.0,Apr-10,Fully Paid,credit_card,CA,17.81,0,0.0,10,1,1,4
12250,12250,11740.28186,36,11.3,403.17,B,B5,2,MORTGAGE,31000.0,Apr-10,Charged Off,debt_consolidation,GA,19.86,0,0.0,10,2,2,3
25000,25000,24400.0,36,10.2,809.62,B,B2,10,MORTGAGE,84000.0,Apr-10,Fully Paid,credit_card,SC,12.23,0,0.0,10,5,4,8
12000,12000,11975.0,36,13.4,407.09,C,C3,7,MORTGAGE,120000.0,Apr-10,Fully Paid,credit_card,IL,16.17,0,0.0,10,2,2,12
10000,10000,10000.0,36,10.6,325.6,B,B3,4,RENT,48000.0,Apr-10,Fully Paid,major_purchase,TX,15.63,0,0.0,10,2,2,4
25000,25000,24290.098159999998,36,12.7,839.16,C,C1,3,RENT,60000.0,May-10,Fully Paid,wedding,NY,20.64,0,0.0,10,5,4,6
8000,8000,7950.0,36,11.3,263.29,B,B5,1,RENT,58000.0,Apr-10,Fully Paid,debt_consolidation,LA,13.1,0,0.0,10,1,1,5
14000,14000,13400.0,36,9.8,450.95,B,B1,1,RENT,42000.0,Apr-10,Fully Paid,debt_consolidation,MA,15.0,0,0.0,10,2,2,4
9250,9250,9200.0,36,11.3,304.43,B,B5,10,MORTGAGE,84000.0,Apr-10,Fully Paid,credit_card,SC,16.07,0,0.0,10,1,1,8
3250,3250,3250.0,36,7.8,101.67,A,A5,2,RENT,10000.0,Apr-10,Fully Paid,other,FL,17.52,0,0.0,10,0,0,1
5000,5000,5000.0,36,13.8,170.52,C,C4,4,RENT,22800.0,Apr-10,Fully Paid,debt_consolidation,FL,2.32,0,0.0,10,1,1,2
3200,3200,3200.0,36,9.8,103.08,B,B1,5,RENT,54000.0,Apr-10,Fully Paid,debt_consolidation,MA,6.51,0,0.0,10,0,0,5
7500,7500,7500.0,36,13.1,253.09,C,C2,3,RENT,31875.0,Apr-10,Fully Paid,debt_consolidation,CA,15.47,0,0.0,10,1,1,3
5400,5400,5400.0,36,7.8,168.92,A,A5,5,MORTGAGE,78000.0,Apr-10,Fully Paid,debt_consolidation,MO,11.86,0,0.0,10,1,1,7
11000,11000,11000.0,36,15.3,383.12,D,D3,10,RENT,47000.0,Apr-10,Fully Paid,debt_consolidation,CA,24.95,1,1.0,10,2,2,4
5000,5000,5000.0,36,13.4,169.63,C,C3,6,MORTGAGE,48000.0,Apr-10,Fully Paid,debt_consolidation,MI,14.93,1,1.0,10,1,1,4
8400,8400,8400.0,36,13.1,283.46,C,C2,9,MORTGAGE,49641.0,Apr-10,Fully Paid,other,PA,10.95,0,0.0,10,1,1,4
3600,3600,3100.0,36,12.7,120.84,C,C1,3,RENT,35004.0,Apr-10,Fully Paid,major_purchase,MI,6.65,0,0.0,10,0,0,3
10000,10000,10000.0,36,17.9,361.18,E,E5,3,RENT,45000.0,Apr-10,Fully Paid,debt_consolidation,NY,7.71,0,0.0,10,2,2,4
14400,14400,14198.6092,36,11.3,473.92,B,B5,9,OWN,53000.0,May-10,Fully Paid,debt_consolidation,SC,20.99,0,0.0,10,2,2,5
5000,5000,5000.0,36,7.5,155.55,A,A4,5,MORTGAGE,80748.0,Apr-10,Fully Paid,other,PA,15.14,0,0.0,10,1,1,8
25000,25000,25000.0,36,20.5,935.83,G,G2,7,MORTGAGE,165000.0,Apr-10,Fully Paid,debt_consolidation,PA,17.59,0,0.0,10,5,5,16
11000,11000,11000.0,36,16.0,387.14,D,D5,1,RENT,45000.0,Apr-10,Fully Paid,credit_card,CA,6.24,0,0.0,10,2,2,4
20000,20000,20000.0,36,15.3,696.57,D,D3,3,RENT,65004.0,Apr-10,Fully Paid,debt_consolidation,NJ,23.46,0,0.0,10,4,4,6
8700,8700,8700.0,36,7.8,272.14,A,A5,4,RENT,68000.0,Apr-10,Fully Paid,credit_card,NY,6.35,0,0.0,10,1,1,6
21000,21000,21000.0,36,16.4,742.93,E,E1,9,MORTGAGE,65600.0,Apr-10,Charged Off,other,TX,9.46,0,0.0,10,4,4,6
5000,5000,5000.0,36,7.5,155.55,A,A4,2,MORTGAGE,55000.0,Apr-10,Fully Paid,debt_consolidation,NV,7.37,0,0.0,10,1,1,5
5500,5500,5500.0,36,7.1,170.17,A,A3,2,MORTGAGE,16094.0,Apr-10,Fully Paid,debt_consolidation,CT,16.25,0,0.0,10,1,1,1
4000,4000,4000.0,36,15.7,140.05,D,D4,2,OWN,15600.0,Apr-10,Fully Paid,debt_consolidation,CA,13.77,0,0.0,10,0,0,1
15000,15000,14450.0,36,7.8,469.21,A,A5,3,MORTGAGE,136625.0,Apr-10,Fully Paid,debt_consolidation,VA,2.66,0,0.0,10,3,2,13
12000,12000,12000.0,36,16.0,422.33,D,D5,1,RENT,45760.0,May-10,Fully Paid,debt_consolidation,MA,12.59,0,0.0,10,2,2,4
25000,25000,24251.23809,36,16.0,879.85,D,D5,3,MORTGAGE,95004.0,Apr-10,Fully Paid,debt_consolidation,NY,15.78,0,0.0,10,5,4,9
1450,1450,1450.0,36,9.8,46.71,B,B1,10,MORTGAGE,35000.0,Apr-10,Charged Off,small_business,GA,7.54,0,0.0,10,0,0,3
20000,20000,19635.507419999998,36,13.1,674.9,C,C2,7,MORTGAGE,125000.0,Apr-10,Fully Paid,debt_consolidation,CA,11.65,0,0.0,10,4,3,12
6600,6600,6550.0,36,10.9,216.06,B,B4,4,RENT,60000.0,Apr-10,Fully Paid,debt_consolidation,FL,16.08,0,0.0,10,1,1,6
12000,12000,11963.96602,36,13.1,404.94,C,C2,5,RENT,50000.0,Apr-10,Fully Paid,other,MA,6.67,0,0.0,10,2,2,5
5000,5000,5000.0,36,11.3,164.56,B,B5,9,MORTGAGE,50000.0,Apr-10,Fully Paid,credit_card,CA,12.48,1,0.0,10,1,1,5
25000,25000,18750.0,36,10.6,814.0,B,B3,10,MORTGAGE,133119.0,Apr-10,Fully Paid,credit_card,FL,19.36,0,0.0,10,5,3,13
12000,12000,12000.0,36,10.6,390.72,B,B3,1,RENT,37392.0,Apr-10,Fully Paid,debt_consolidation,OH,23.04,0,0.0,10,2,2,3
5325,5325,5325.0,36,14.5,183.53,D,D1,5,MORTGAGE,39300.0,Apr-10,Fully Paid,moving,AL,12.73,0,0.0,10,1,1,3
25000,25000,24888.96,36,10.6,814.0,B,B3,8,MORTGAGE,156600.0,Apr-10,Fully Paid,debt_consolidation,NJ,14.45,0,0.0,10,5,4,15
3000,3000,3000.0,36,14.5,103.4,D,D1,5,RENT,48876.0,Apr-10,Fully Paid,other,NJ,19.59,0,0.0,10,0,0,4
12300,12300,12275.0,36,7.8,384.75,A,A5,5,MORTGAGE,56864.0,Apr-10,Fully Paid,debt_consolidation,OH,22.14,0,0.0,10,2,2,5
10500,10500,10450.0,36,7.5,326.65,A,A4,3,RENT,29000.0,Apr-10,Fully Paid,moving,NY,7.24,0,0.0,10,2,2,2
9000,9000,9000.0,36,14.2,308.56,C,C5,3,MORTGAGE,72000.0,Apr-10,Fully Paid,home_improvement,KY,17.3,0,0.0,10,1,1,7
4750,4750,4750.0,36,14.5,163.71,D,D1,3,RENT,14400.0,Apr-10,Charged Off,small_business,FL,11.92,0,0.0,10,0,0,1
10000,10000,10000.0,36,19.0,366.78,F,F3,10,RENT,96000.0,Apr-10,Fully Paid,debt_consolidation,FL,20.77,0,0.0,10,2,2,9
15000,15000,14450.0,36,7.8,469.21,A,A5,10,MORTGAGE,95000.0,Apr-10,Fully Paid,debt_consolidation,MI,9.44,0,0.0,10,3,2,9
4000,4000,4000.0,36,13.4,135.7,C,C3,2,RENT,82000.0,Apr-10,Fully Paid,wedding,VA,13.0,0,0.0,10,0,0,8
19000,19000,18747.20175,36,10.6,618.64,B,B3,2,MORTGAGE,80004.0,Apr-10,Fully Paid,debt_consolidation,NY,9.03,0,0.0,10,3,3,8
8000,8000,7950.0,36,9.8,257.69,B,B1,10,MORTGAGE,57000.0,Apr-10,Fully Paid,credit_card,TX,7.47,0,0.0,10,1,1,5
10000,10000,10000.0,36,10.6,325.6,B,B3,10,RENT,60132.0,Apr-10,Fully Paid,other,VA,22.07,0,0.0,10,2,2,6
25000,25000,14750.0,36,10.6,814.0,B,B3,3,MORTGAGE,69996.0,Apr-10,Fully Paid,debt_consolidation,FL,18.62,0,0.0,10,5,2,6
9000,9000,9000.0,36,10.9,294.62,B,B4,10,RENT,48960.0,Apr-10,Fully Paid,credit_card,CA,23.41,0,0.0,10,1,1,4
17000,17000,16900.0,36,13.8,579.77,C,C4,3,RENT,80000.0,Apr-10,Fully Paid,debt_consolidation,NV,15.12,0,0.0,10,3,3,8
8000,8000,7850.0,36,10.9,261.89,B,B4,10,MORTGAGE,89000.0,Apr-10,Fully Paid,debt_consolidation,TX,19.02,0,0.0,10,1,1,8
5000,5000,4500.0,36,7.5,155.55,A,A4,5,OWN,119000.0,Apr-10,Fully Paid,other,GA,5.1,0,0.0,10,1,0,11
10000,10000,10000.0,36,11.3,329.12,B,B5,5,RENT,200000.0,Apr-10,Fully Paid,educational,CA,8.94,0,0.0,10,2,2,20
1925,1925,1925.0,36,10.9,63.02,B,B4,5,MORTGAGE,27350.0,Apr-10,Fully Paid,other,FL,4.78,0,0.0,10,0,0,2
5000,5000,5000.0,36,14.2,171.43,C,C5,1,RENT,16800.0,Apr-10,Charged Off,major_purchase,CA,4.43,0,0.0,10,1,1,1
8000,8000,7850.0,36,11.3,263.29,B,B5,10,RENT,46000.0,Apr-10,Fully Paid,debt_consolidation,DE,4.54,0,0.0,10,1,1,4
25000,25000,23630.63307,36,10.9,818.38,B,B4,6,MORTGAGE,75000.0,May-10,Fully Paid,debt_consolidation,CT,14.48,0,0.0,10,5,4,7
5200,5200,5200.0,36,13.4,176.41,C,C3,10,RENT,39000.0,Apr-10,Fully Paid,other,NY,14.74,0,0.0,10,1,1,3
1500,1500,1500.0,36,10.6,48.84,B,B3,3,MORTGAGE,38000.0,Apr-10,Fully Paid,home_improvement,DE,15.16,0,0.0,10,0,0,3
4200,4200,4200.0,36,7.1,129.95,A,A3,10,MORTGAGE,45000.0,Apr-10,Fully Paid,debt_consolidation,IL,1.45,0,0.0,10,0,0,4
25000,25000,17024.16634,36,14.9,866.16,D,D2,7,MORTGAGE,101000.0,Apr-10,Fully Paid,debt_consolidation,PA,14.71,0,0.0,10,5,3,10
16000,16000,15250.23,36,14.2,548.55,C,C5,2,RENT,91000.0,Apr-10,Fully Paid,debt_consolidation,TX,14.57,1,1.0,10,3,3,9
23500,23500,23047.852619999998,36,11.3,773.42,B,B5,5,RENT,78200.0,Apr-10,Fully Paid,wedding,MD,16.1,0,0.0,10,4,4,7
5000,5000,5000.0,36,13.4,169.63,C,C3,10,RENT,52000.0,Apr-10,Fully Paid,credit_card,OH,22.75,1,1.0,10,1,1,5
15000,15000,15000.0,36,11.3,493.67,B,B5,1,RENT,65000.0,Apr-10,Fully Paid,other,CA,14.66,0,0.0,10,3,3,6
14000,14000,13925.0,36,14.2,479.98,C,C5,3,RENT,85332.0,Apr-10,Fully Paid,debt_consolidation,CA,19.36,0,0.0,10,2,2,8
20000,20000,19450.0,36,9.8,644.21,B,B1,1,MORTGAGE,70000.0,Apr-10,Fully Paid,debt_consolidation,PA,14.45,0,0.0,10,4,3,7
10000,10000,10000.0,36,12.7,335.67,C,C1,5,MORTGAGE,48000.0,Apr-10,Fully Paid,wedding,GA,14.55,0,0.0,10,2,2,4
16000,16000,15615.76,36,13.4,542.79,C,C3,2,MORTGAGE,124800.0,Apr-10,Charged Off,debt_consolidation,OR,11.1,1,1.0,10,3,3,12
10000,10000,10000.0,36,15.3,348.29,D,D3,4,RENT,37800.0,Apr-10,Fully Paid,debt_consolidation,NY,5.4,0,0.0,10,2,2,3
24000,24000,23975.0,36,10.6,781.44,B,B3,2,MORTGAGE,43300.0,Apr-10,Fully Paid,credit_card,MA,20.62,0,0.0,10,4,4,4
21000,21000,20450.0,36,11.3,691.14,B,B5,10,MORTGAGE,80000.0,Apr-10,Fully Paid,debt_consolidation,PA,8.5,0,0.0,10,4,4,8
1500,1500,1500.0,36,13.4,50.89,C,C3,3,OWN,48000.0,Apr-10,Charged Off,other,SC,0.63,0,0.0,10,0,0,4
5000,5000,4795.927326,36,9.8,161.06,B,B1,4,MORTGAGE,45432.0,Apr-10,Fully Paid,credit_card,VA,16.9,0,0.0,10,1,0,4
1500,1500,1500.0,36,12.7,50.35,C,C1,1,RENT,9600.0,Apr-10,Fully Paid,other,PA,8.25,0,0.0,10,0,0,0
12000,12000,11425.0,36,11.3,394.94,B,B5,8,RENT,54000.0,Apr-10,Fully Paid,debt_consolidation,SC,8.42,0,0.0,10,2,2,5
11000,11000,10269.76998,36,7.5,342.21,A,A4,2,RENT,47900.0,Apr-10,Fully Paid,other,IL,12.88,0,0.0,10,2,2,4
4000,4000,3000.0,36,7.8,125.13,A,A5,5,RENT,50000.0,Apr-10,Fully Paid,vacation,CA,11.69,0,0.0,10,0,0,5
4000,4000,3880.2082490000003,36,17.9,144.47,E,E5,2,RENT,32000.0,Apr-10,Fully Paid,major_purchase,IL,3.49,0,0.0,10,0,0,3
11000,11000,10925.0,36,12.7,369.23,C,C1,3,RENT,48000.0,Apr-10,Fully Paid,debt_consolidation,VA,17.55,0,0.0,10,2,2,4
8000,8000,8000.0,36,10.6,260.48,B,B3,10,MORTGAGE,143485.0,Apr-10,Fully Paid,major_purchase,FL,19.05,0,0.0,10,1,1,14
8000,8000,7270.226334,36,7.8,250.25,A,A5,8,RENT,60000.0,Apr-10,Fully Paid,medical,TX,7.48,0,0.0,10,1,1,6
3500,3500,3475.0,36,10.2,113.35,B,B2,1,MORTGAGE,54000.0,Apr-10,Charged Off,other,WI,21.69,0,0.0,10,0,0,5
10000,10000,9975.0,36,13.8,341.04,C,C4,1,MORTGAGE,60000.0,Apr-10,Fully Paid,wedding,MA,21.52,0,0.0,10,2,1,6
16750,16750,15945.93005,36,9.8,539.53,B,B1,5,MORTGAGE,40056.0,Apr-10,Fully Paid,credit_card,IL,10.25,0,0.0,10,3,3,4
3000,3000,3000.0,36,6.3,91.81,A,A1,10,MORTGAGE,70000.0,Apr-10,Fully Paid,other,CA,8.37,0,0.0,10,0,0,7
12000,12000,11692.23743,36,7.8,375.37,A,A5,1,MORTGAGE,50000.0,Apr-10,Fully Paid,debt_consolidation,GA,19.75,0,0.0,10,2,2,5
4000,4000,4000.0,36,14.2,137.14,C,C5,1,RENT,23000.0,Apr-10,Fully Paid,other,TX,24.73,0,0.0,10,0,0,2
9975,9975,9950.0,36,13.1,336.61,C,C2,2,RENT,46000.0,Apr-10,Fully Paid,medical,SC,6.87,0,0.0,10,1,1,4
7000,7000,6750.0,36,18.3,254.13,F,F1,5,RENT,40320.0,Apr-10,Fully Paid,debt_consolidation,NY,6.82,0,0.0,10,1,1,4
12000,12000,12000.0,36,14.9,415.76,D,D2,9,MORTGAGE,102031.0,Apr-10,Fully Paid,home_improvement,IL,13.23,0,0.0,10,2,2,10
10000,10000,9975.0,36,13.1,337.45,C,C2,5,RENT,40000.0,Apr-10,Charged Off,small_business,CA,17.07,0,0.0,10,2,1,4
25000,25000,24726.0384,36,12.7,839.16,C,C1,3,MORTGAGE,90000.0,Apr-10,Fully Paid,debt_consolidation,OR,15.55,0,0.0,10,5,4,9
10000,10000,10000.0,36,14.5,344.65,D,D1,10,MORTGAGE,120000.0,Apr-10,Fully Paid,wedding,PA,9.7,0,0.0,10,2,2,12
15000,15000,14270.930230000002,36,9.8,483.16,B,B1,10,MORTGAGE,61000.0,Apr-10,Fully Paid,other,CA,8.48,0,0.0,10,3,2,6
8200,8200,8200.0,36,13.1,276.71,C,C2,9,RENT,55000.0,Apr-10,Fully Paid,car,PA,15.88,0,0.0,10,1,1,5
8000,8000,8000.0,36,16.0,281.56,D,D5,4,MORTGAGE,53000.0,Apr-10,Fully Paid,home_improvement,MO,19.15,0,0.0,10,1,1,5
15000,15000,14950.0,36,13.8,511.56,C,C4,5,RENT,90000.0,Apr-10,Fully Paid,debt_consolidation,NJ,15.68,0,0.0,10,3,2,9
12000,12000,11672.20175,36,10.6,390.72,B,B3,5,RENT,78000.0,Apr-10,Fully Paid,debt_consolidation,CA,10.88,0,0.0,10,2,2,7
10000,10000,9975.0,36,9.8,322.11,B,B1,8,MORTGAGE,40000.0,Apr-10,Fully Paid,major_purchase,OH,15.21,0,0.0,10,2,1,4
5000,5000,4877.897127,36,16.0,175.97,D,D5,2,RENT,28000.0,Apr-10,Fully Paid,debt_consolidation,AZ,7.8,0,0.0,10,1,0,2
2100,2100,2100.0,36,6.3,64.27,A,A1,1,RENT,40000.0,Apr-10,Fully Paid,small_business,CA,1.53,0,0.0,10,0,0,4
16000,16000,15975.0,36,13.1,539.92,C,C2,10,MORTGAGE,43200.0,Apr-10,Charged Off,debt_consolidation,CA,22.97,0,0.0,10,3,3,4
7500,7500,7349.375720999999,36,14.5,258.49,D,D1,1,RENT,25400.0,Apr-10,Fully Paid,debt_consolidation,PA,11.81,0,0.0,10,1,1,2
14500,14500,13216.62557,36,7.5,451.09,A,A4,10,MORTGAGE,97600.0,Apr-10,Fully Paid,medical,OR,19.56,0,0.0,10,2,2,9
10000,10000,9950.0,36,11.3,329.12,B,B5,4,OWN,55000.0,Apr-10,Fully Paid,debt_consolidation,NY,1.53,0,0.0,10,2,1,5
22750,22750,21931.62159,36,11.3,748.73,B,B5,5,RENT,58600.0,Apr-10,Fully Paid,debt_consolidation,AL,24.66,0,0.0,10,4,4,5
12000,12000,11196.56473,36,10.2,388.62,B,B2,1,RENT,48645.0,Apr-10,Fully Paid,debt_consolidation,AL,13.64,0,0.0,10,2,2,4
7000,7000,6785.947887,36,7.5,217.77,A,A4,4,RENT,80000.0,Apr-10,Fully Paid,major_purchase,CA,14.88,1,1.0,10,1,1,8
8000,8000,7975.0,36,16.4,283.02,E,E1,10,MORTGAGE,72000.0,Apr-10,Fully Paid,debt_consolidation,TX,18.93,0,0.0,10,1,1,7
10000,10000,9880.207323,36,17.9,361.18,E,E5,3,RENT,72000.0,Apr-10,Fully Paid,debt_consolidation,CT,4.97,0,0.0,10,2,1,7
14000,14000,13852.227819999998,36,14.5,482.51,D,D1,6,RENT,60000.0,Apr-10,Fully Paid,debt_consolidation,NJ,19.26,0,0.0,10,2,2,6
2500,2500,2500.0,36,6.3,76.51,A,A1,5,MORTGAGE,92500.0,Apr-10,Fully Paid,major_purchase,GA,5.29,0,0.0,10,0,0,9
25000,25000,21153.61059,36,11.3,822.78,B,B5,10,MORTGAGE,82000.0,Apr-10,Charged Off,debt_consolidation,MD,17.15,0,0.0,10,5,4,8
8000,8000,8000.0,36,14.2,274.28,C,C5,2,MORTGAGE,134000.0,Apr-10,Fully Paid,debt_consolidation,NJ,17.54,0,0.0,10,1,1,13
5000,5000,4062.3704740000003,36,7.5,155.55,A,A4,4,MORTGAGE,40000.0,Apr-10,Fully Paid,small_business,FL,17.52,0,0.0,10,1,0,4
4750,4750,4725.0,36,10.6,154.66,B,B3,10,RENT,24000.0,Apr-10,Fully Paid,home_improvement,CA,24.9,0,0.0,10,0,0,2
3000,3000,2975.0,36,15.3,104.49,D,D3,1,RENT,25000.0,Apr-10,Fully Paid,major_purchase,CT,0.72,0,0.0,10,0,0,2
5600,5600,5450.0,36,10.2,181.36,B,B2,6,OWN,40000.0,Apr-10,Fully Paid,major_purchase,OK,12.9,0,0.0,10,1,1,4
16800,16800,16775.0,36,13.1,566.92,C,C2,4,RENT,103000.0,May-10,Fully Paid,educational,SC,24.52,0,0.0,10,3,3,10
4000,4000,3950.0,36,11.3,131.65,B,B5,1,RENT,21000.0,Apr-10,Fully Paid,debt_consolidation,SC,22.92,0,0.0,10,0,0,2
7500,7500,7475.0,36,11.3,246.84,B,B5,4,MORTGAGE,31600.0,Apr-10,Fully Paid,other,OH,5.16,1,0.0,10,1,1,3
25000,25000,22165.98811,36,16.4,884.44,E,E1,10,MORTGAGE,73163.68,Apr-10,Fully Paid,other,OH,17.94,1,1.0,10,5,4,7
